Food_Code,Food_Description_EN,Food_Description_FR,Alternate_Description_EN,Alternate_Description_FR,Food_Source_Code,USDA_NDB_Code,CNF_Food_Group_Code,Comment_EN,Comment_FR,ScientificName,Food_Last_Updated_Date
2854,"Carbonated drinks, cream soda","Boissons gazeuses, soda mousse","pop, soda, soft drink, crush, crush soda","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, cream soda, crème soda, creme soda, crush, crush soda",0,14130,14,,,,2026-01-28
2855,"Carbonated drinks, ginger ale","Boissons gazeuses, soda au gingembre","pop, soda, soft drink, ginger beer, schweppes, gingerale, ginger ale, Canada Dry","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, bière au gingembre, canada dry, schweppes, soda gingembre, ginger ale, gingerale",0,14136,14,,,,2026-01-28
2856,"Carbonated drinks, grape soda","Boissons gazeuses, soda au raisin","pop, soda, soft drink, grape fanta, grape crush, crush, fanta","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, crush, crush au raisin, fanta raisin",0,14142,14,,,,2026-01-28
2857,"Carbonated drinks, lemon-lime soda","Boissons gazeuses, soda au citron et à la lime","pop, soda, soft drink, 7up, sprite, 7 up, 7-up","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, 7up, 7-up, 7 up, sprite",0,14145,14,,,,2026-01-28
2858,"Carbonated drinks, orange soda","Boissons gazeuses, soda à l'orange","pop, soda, soft drink, orange crush, crush soda","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, orange crush, crush, crush à l'orange, orangeade",1,14150,14,,,,2026-01-28
2859,"Carbonated drinks, pepper type","Boissons gazeuses, type pepper","pop, soda, soft drink, fountain drink, Pepsi, Coke, Coca-Cola, Root Beer, rootbeer, Dr Pepper, Doctor Pepper","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, Pepsi, Coke, Coca, Coca-Cola, Root Beer, racinette, Dr Pepper, Doctor Pepper",0,14153,14,Contains caffeine,Contient de la caféine,,2026-01-28
2860,"Carbonated drinks, tonic water (quinine)","Boissons gazeuses, soda tonique (quinine)","pop, soda, soft drink","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, tonic, liqueur blanche",0,14155,14,,,,2026-01-28
2861,"Carbonated drinks, root beer","Boissons gazeuses, soda racinette","pop, soda, soft drink, fountain drink, Pepsi, Coke, Coca-Cola, Root Beer, rootbeer, Dr Pepper, Doctor Pepper","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, Pepsi, Coke, Coca, Coca-Cola, Root Beer, racinette, Dr Pepper, Doctor Pepper",0,14157,14,,,,2026-01-28
2862,"Beverage mix, carob flavour, powder","Boisson, mélange à saveur, caroube, poudre",,,0,14168,14,,,,2013-05-16
2863,"Beverage mix, carob flavour, powder, with whole milk","Boisson, mélange à saveur, caroube, poudre, avec lait entier ajouté",carob milk,,0,14169,14,Recipe: 250mL milk + 15mL powder,Recette: 250mL lait + 15mL poudre,,2026-01-28
2864,"Beverage mix, chocolate flavour, powder","Boisson, mélange à saveur, chocolat, poudre",,,0,14080,14,"Nesquick, label value for calcium","Nesquick, valeur provenant de l'étiquette pour le calcium",,2026-01-28
2865,"Beverage mix, chocolate flavour, powder, with whole milk","Boisson, mélange à saveur, chocolat, poudre, avec lait entier",,lait au chocolat,0,14177,14,Recipe: 250mL milk + 20 to 30mL powder,Recette: 250mL lait + 20 à 30mL poudre,,2026-02-11
2866,"Chocolate syrup, thin type","Chocolat, sirop, consistance claire",,,0,14181,19,,,,2012-07-03
2867,"Chocolate syrup, thin type, whole milk added","Chocolat, sirop, consistance claire, lait entier ajouté",,,0,14182,1,Recipe: 250mL milk + 30mL syrup,Recette: 250mL lait + 30mL sirop,,2026-01-28
2868,"Juice, tomato clam cocktail, canned","Jus, cocktail de tomate et de palourdes, conserve","clamato, caesar, mott's clamato, virgin caesar","clamato, clamato mott's, caesar, virgin caesar, césar",0,14187,14,,,,2026-01-28
2869,"Hot chocolate, mix, powder","Chocolat chaud, mélange sec",hot cocoa,,0,14192,14,,,,2026-01-28
2871,"Hot chocolate, mix, powder, prepared with water","Chocolat chaud, mélange sec, préparé avec eau",hot cocoa,,0,14194,14,Recipe: 175mL water + 30 to 40mL powder,Recette: 175mL d'eau + 30 à 40mL poudre,,2026-01-28
2873,"Coffee, brewed, prepared with tap water","Café infusé, préparé avec l'eau du robinet",,,0,14209,14,,,,2026-01-28
2874,"Coffee, instant, regular, powder","Café instantané, régulier, poudre",,,0,14214,14,,,,2012-07-02
2875,"Coffee, instant, regular, powder, water added","Café instantané, ordinaire, poudre, eau ajoutée",,,0,14215,14,,,,2017-10-10
2876,"Coffee, instant, decaffeinated, powder","Café instantané, décaféiné, poudre",,,0,14218,14,,,,2012-07-02
2877,"Coffee, instant, decaffeinated, powder, water added","Café instantané, décaféiné, poudre, eau ajoutée",,,0,14219,14,,,,2012-06-29
2878,"Coffee, instant with chicory, powder","Café instantané avec chicorée, poudre",,,0,14222,14,,,,2012-07-02
2879,"Coffee, instant with chicory, powder, water added","Café instantané avec chicorée, poudre, eau ajoutée",,,0,14223,14,,,,2012-06-29
2880,"Coffee, instant, with sugar, mocha flavour, powder","Café instantané, avec sucre, saveur moka, poudre","sweetened, with sugar, sugar added, added sugar, moka",mocha,0,14224,14,,,,2026-01-28
2881,"Coffee, instant, with sugar, cappuccino flavour, powder","Café instantané, avec sucre, saveur cappucino, poudre","sweetened, with sugar, sugar added, added sugar",,11,14228,14,,,,2026-01-28
2882,"Coffee, instant, with sugar, French flavour, powder","Café instantané, avec sucre, saveur Française, poudre","sweetened, with sugar, sugar added, added sugar",,11,14229,14,,,,2026-01-28
2883,"Coffee substitute, cereal grain beverage, powder","Café, succédané, boisson de céréales, poudre",Postum,Postum,0,14236,14,,,,2026-01-28
2884,"Coffee substitute, cereal grain beverage, powder, water added","Café, succédané, boisson de céréales, poudre, eau ajoutée",Postum,Postum,0,14237,14,Recipe: 175mL water + 5mL powder,Recette: 175mL d'eau + 5mL poudre,,2026-01-28
2885,"Juice drink, cranberry and apricot, bottled","Boisson au jus, canneberges et abricots, bouteille",,,0,14240,14,,,,2012-07-03
2888,"Juice drink, citrus fruit, frozen concentrate","Boisson au jus, agrumes, concentré congelé",five alive,"five alive, fruits citrins",0,14262,14,,,,2026-01-28
2889,"Juice drink, citrus fruit, frozen concentrate, water added","Boisson au jus, agrumes, concentré congelé, eau ajoutée",five alive,"five alive, fruits citrins",0,14263,14,,,,2026-01-28
2892,"Lemonade, white, frozen concentrate","Limonade, blanche, concentré congelé",,,0,14292,14,,,,2012-07-03
2893,"Lemonade, white, frozen concentrate, water added","Limonade, blanche, concentré congelé, eau ajoutée",,,0,14293,14,,,,2012-06-29
2894,"Limeade, frozen concentrate","Lime, boisson (limeade), concentré congelé",,limeade,0,14302,14,,,,2026-01-28
2895,"Limeade, frozen concentrate, water added","Lime, boisson (limeade), concentré congelé, eau ajoutée",,limeade,0,14303,14,,,,2026-01-28
2896,"Malted milk, natural flavour, fortified powder","Lait malté, saveur naturelle, enrichi, poudre",Ovaltine,Ovaltine,0,,14,,,,2026-01-28
2898,"Malted milk, natural flavour, powder","Lait malté, saveur naturelle, poudre",Ovaltine,Ovaltine,0,14311,14,,,,2026-01-28
2899,"Malted milk, natural flavour, powder, with whole milk","Lait malté, saveur naturelle, poudre, avec lait entier",Ovaltine,Ovaltine,0,14312,14,Recipe: 250mL milk + 30mL powder,,,2026-01-28
2900,"Malted milk, chocolate flavour, fortified powder","Lait malté, saveur chocolat, enrichi, poudre",Ovaltine,Ovaltine,0,,14,,,,2026-01-28
2902,"Malted milk, chocolate flavour, powder","Lait malté, saveur chocolat, poudre",Ovaltine,Ovaltine,0,14317,14,,,,2026-01-28
2903,"Malted milk, chocolate flavour, powder, with whole  milk","Lait malté, saveur de chocolat, poudre, avec lait entier",Ovaltine,Ovaltine,0,14318,14,Recipe: 250mL milk + 30mL powder,Recette: 250mL lait + 30mL poudre,,2026-01-28
2904,"Juice drink, orange and apricot, canned","Boisson au jus, orange et abricots, conserve",,fruits citrins,1,14327,14,,,,2026-01-28
2905,"Milkshake (fast food), chocolate","Lait frappé (restauration-minute), chocolat",milk shake,"milkshake, milk shake, fastfood, fast food",11,14346,14,,,,2026-01-28
2906,"Milkshake (fast food), vanilla","Lait frappé (restauration-minute), vanille",milk shake,"milkshake, milk shake, fastfood, fast food",0,14347,14,,,,2026-01-28
2907,"Strawberry flavour mix, powder","Fraises, mélange à saveur, poudre",quick,"lait aux fraises, quick",0,14350,14,,,,2026-01-28
2908,"Strawberry flavour mix, powder, with whole milk","Fraises, mélange à saveur, poudre, avec lait entier",quick,"lait aux fraises, quick",0,14351,14,Recipe: 250mL milk + 20 to 30mL powder,Recette: 250mL lait + 20 à 30mL poudre,,2026-01-28
2909,"Tea, brewed",Thé infusé,steeped tea,,0,14355,14,,,,2026-01-28
2910,"Tea, instant, unsweetened, powder","Thé instantané, non sucré, poudre","unsweetened, no added sugar, no sugar added, without added sugar, iced tea, sweet tea","non sucré, sans sucre ajouté, thé glacé",0,14366,14,,,,2026-01-28
2911,"Tea, instant, unsweetened, powder, water added","Thé instantané, non sucré, poudre, eau ajoutée","unsweetened, no added sugar, no sugar added, without added sugar","non sucré, sans sucre ajouté, thé glacé",0,14367,14,,,,2026-01-28
2912,"Tea, instant, unsweetened, lemon flavour, powder","Thé instantané, non sucré, saveur de citron, poudre","unsweetened, no added sugar, no sugar added, without added sugar, iced tea, sweet tea","non sucré, sans sucre ajouté, thé glacé",0,14368,14,,,,2026-01-28
2914,"Tea, instant, sweetened, lemon flavour, powder","Thé instantané, sucré, saveur de citron, poudre","sweetened, with sugar, sugar added, added sugar, iced tea, sweet tea",thé glacé,0,14370,14,,,,2026-01-28
2915,"Tea, instant, sweetened, lemon flavour, powder, water added","Thé instantané, sucré, saveur de citron, poudre, eau ajoutée","sweetened, with sugar, sugar added, added sugar, iced tea, sweet tea",thé glacé,0,14371,14,,,,2026-01-28
2916,"Tea, brewed, herb",Tisane infusée,steeped tea,,0,14381,14,,,,2026-01-28
2918,"Water, mineral, carbonated, bottled","Eau minérale, gazéifiée, bouteille",,,0,14075,14,Mineral content varies between brands,La teneur en minéraux varie selon les marques.,,2026-01-28
2919,"Water, mineral, POLAND SPRINGS, bottled","Eau de source, POLAND SPRINGS, bouteille",,,0,14385,14,,,,2012-07-03
2920,"Carbonated drinks, cola, fast-food cola","Boissons gazeuses, cola, restaurant-minute","pop, soda, soft drink, fountain drink, Pepsi, Coke, Coca-Cola, Root Beer, rootbeer, Dr Pepper, Doctor Pepper","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, Pepsi, Coke, Coca, Coca-Cola, Root Beer, racinette, Dr Pepper, Doctor Pepper",0,14400,14,,,,2026-01-28
2921,"Juice drink, fruit punch, frozen concentrate","Boisson au jus, punch aux fruits, concentré congelé",five alive,five alive,0,14405,14,,,,2026-01-28
2922,"Juice drink, fruit punch, frozen concentrate, water added","Boisson au jus, punch aux fruits, concentré congelé, eau ajoutée",five alive,five alive,0,14406,14,,,,2026-01-28
2924,"Alcohol, liqueur, coffee (26.5% alcohol by volume)","Boisson alcoolisée, liqueur, café (26,5% alcool par volume)",kalhua,kalhua,0,14414,14,,,,2026-01-28
2925,"Alcohol, liqueur, coffee and cream (17% alcohol by volume)","Boisson alcoolisée, liqueur, café et crème (17% alcool par volume)",baileys,baileys,0,14415,14,e.g. Bailey's,ex: Bailey's,,2026-01-28
2926,"Carbonated drinks, cola with aspartame","Boissons gazeuses, cola avec aspartame","pop, soda, soft drink, fountain drink, Pepsi, Coke, Coca-Cola, Root Beer, rootbeer, Dr Pepper, Doctor Pepper, artificial sweetener","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, Pepsi, Coke, Coca, Coca-Cola, Root Beer, racinette, Dr Pepper, Doctor Pepper, édulcorant artificiel",1,14416,14,,,,2026-01-28
2928,"Coffee, instant, sweetened, cappuccino flavour, powder, water added","Café instantané, sucré, saveur cappucino, poudre, eau ajoutée","sweetened, with sugar, sugar added, added sugar",,11,,14,,,,2026-01-28
2929,"Coffee, instant, sweetened, French flavour, powder, water added","Café instantané, sucré, saveur française, poudre, eau ajoutée","sweetened, with sugar, sugar added, added sugar",,11,,14,,,,2026-01-28
2930,"Coffee, instant, sweetened, mocha flavour, powder, water added","Café instantané, sucré, saveur moka, poudre, eau ajoutée","sweetened, with sugar, sugar added, added sugar",,11,,14,,,,2026-01-28
2931,"Coffee substitute, cereal grain beverage, powder, with whole milk","Café, succédané, boisson de céréales, poudre, avec lait entier",Postum,Postum,0,14421,14,Recipe: 175mL milk + 5mL powder,Recette: 175mL lait + 5mL poudre,,2026-01-28
2932,"Milkshake (fast food), strawberry","Lait frappé (restauration-minute), fraise",milk shake,"milkshake, milk shake, fastfood, fast food",0,14428,14,,,,2026-01-28
2933,"Water, municipal",Eau municipale,,,0,14429,14,,,,2012-07-03
2934,"Alcohol, whisky (47% alcohol by volume)","Boisson alcoolisée, whisky (47% alcool par volume)",,,0,14532,14,,,,2026-01-28
2935,"Alcohol, whisky (50% alcohol by volume)","Boisson alcoolisée, whisky (50% alcool par volume)",,,0,14533,14,,,,2026-01-28
2936,"Alcohol, liqueur, coffee (31.5% alcohol by volume)","Boisson alcoolisée, liqueur, café (31,5% alcool par volume)",kalhua,kalhua,0,14534,14,,,,2026-01-28
2937,"Alcohol, dessert wine, dry (18.8% alcohol by volume)","Boisson alcoolisée, vin de dessert, sec (18,8% alcool par volume)",,,0,14536,14,,,,2026-01-28
2938,"Carbonated drinks, non cola with aspartame","Boissons gazeuses, non cola avec aspartame","pop, soda, soft drink, artificial sweetener","liqueur, soda, boisson gazeuse, boisson gazéifiée, liqueur douce, boisson en fontaine, liqueur blanche, édulcorant artificiel",1,14143,14,,,,2026-01-28
2939,"Lemonade, pink, frozen concentrate","Limonade rose, concentré congelé",,,0,14542,14,,,,2012-07-03
2940,"Lemonade, pink, frozen concentrate, water added","Limonade rose, concentré congelé, eau ajoutée",,,0,14543,14,,,,2012-06-29
2941,"Tea, brewed with distilled water",Thé infusé avec eau distillée,steeped tea,,0,14544,14,,,,2026-01-28
2942,"Tea, chamomile, brewed","Thé, camomille, infusé","herbal tea, herb tea, caffeine free, no caffeine","thé, tisane, sans caféine",0,14545,14,,,,2026-01-28
2943,"Alcohol, beer, regular, (5% alcohol by volume)","Boisson alcoolisée, bière, ordinaire (5% alcool par volume)",,,1,14003,14,,,,2026-01-28
2948,"Alcohol, cocktail, whisky sour mix, powder, water and whisky added","Boisson alcoolisée, cocktail, mélange de whisky sour en poudre, eau et whisky ajoutés",,,1,14025,14,,,,2026-01-28
2949,"Alcohol, cocktail, whisky sour mix, bottled, whisky added","Boisson alcoolisée, cocktail, mélange de whisky sour en bouteille, whisky ajouté",,,1,14029,14,,,,2026-01-28
2951,"Alcohol, cocktail, scotch and soda","Boisson alcoolisée, cocktail, scotch et soda",,,12,,14,,,,2026-01-28
2952,"Alcohol, gin (40% alcohol by volume)","Boisson alcoolisée, gin (40% alcool par volume)",,,11,14049,14,,,,2026-01-28
2953,"Hot chocolate, with artificial sweetener, mix, powder","Chocolat chaud, avec édulcorant artificiel, mélange sec",hot cocoa,,0,14196,14,,,,2026-01-28
2954,"Juice drink, cranberry-apple, vitamin C added, bottled","Boisson au jus, canneberges et pommes, vitamine C ajoutée, bouteille",ocean spray,ocean spray,1,14238,14,,,,2026-01-28
2955,"Juice drink, cranberry-grape, vitamin C added, bottled","Boisson au jus, canneberges et raisins, vitamine C ajoutée, bouteille",,,1,14241,14,,,,2012-07-03
2956,"Juice, cocktail, cranberry, vitamin C added, bottled","Jus, cocktail, canneberges, vitamine C ajoutée, bouteille",ocean spray,ocean spray,1,14242,14,,,,2026-01-28
2957,"Drink, fruit punch flavour, vitamin C added, powder","Boisson, punch aux fruits, vitamine C ajoutée, poudre",tang,tang,11,,14,,,,2026-01-28
2958,"Drink, fruit punch flavour, vitamin C added, powder, water added","Boisson, punch aux fruits, vitamine C ajoutée, poudre, eau ajoutée",tang,tang,1,14266,14,,,,2026-01-28
2959,"Drink, fruit punch, vitamin C added, ready-to-drink","Boisson, punch aux fruits, vitamine C ajoutée, prête à boire",,,1,14264,14,,,,2015-01-14
2960,"Juice drink, grape, vitamin C added, canned","Boisson au jus, raisin, vitamine C ajoutée, boîte","welch, welch's","welch, welch's",1,14277,14,,,,2026-01-28
2961,"Drink, grape, vitamin C added, canned","Boisson, raisins, vitamine C ajoutée, boîte",,,1,14282,14,,,,2012-06-29
2962,"Lemonade with artificial sweetener, powder","Limonade avec édulcorant artificiel, poudre",,,11,14289,14,,,,2014-10-31
2963,"Lemonade with artificial sweetener, powder, water added","Limonade avec édulcorant artificiel, poudre, eau ajoutée",,,11,14290,14,,,,2014-10-31
2964,"Drink, lemonade flavour, vitamin C added, powder","Boisson, saveur limonade, vitamine C ajoutée, poudre",,,1,14296,14,,,,2012-07-03
2965,"Drink, lemonade flavour, vitamin C added, powder, water added","Boisson, saveur limonade, vitamine C ajoutée, poudre, eau ajoutée",,,1,14297,14,,,,2012-06-29
2966,"Malt beverage, includes non-alcoholic beer (<0.5% alcohol by volume)","Boisson au malt, incluant la bière désalcoolisée (<0,5% alcool par volume)",,,1,14305,14,,,,2013-01-02
2967,"Drink, orange, vitamin C added, canned","Boisson, orange, vitamine C ajoutée, boîte",,,1,14323,14,,,,2012-06-29
2968,"Juice drink, pineapple and grapefruit, vitamin C added, canned","Boisson au jus, ananas et pamplemousse, vitamine C ajoutée, boîte",,,1,14334,14,,,,2012-07-03
2969,"Juice drink, pineapple and orange, vitamin C added, canned","Boisson au jus, ananas et orange, vitamine C ajoutée, boîte",,fruits citrins,1,14341,14,,,,2026-01-28
2970,"Hot chocolate, with artificial sweetener, mix, powder, prepared with water","Chocolat chaud, avec édulcorant artificiel, mélange sec, préparé avec eau",hot cocoa,,0,14390,14,Recipe: 175mL water + 13 g powder,Recette: 175mL d'eau + 13 g poudre,,2026-01-28
